name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
GoSriKi Women Kurta and Palazzo,stores,Women's Fashion,https://m.media-amazon.com/images/I/718zrjqofQL._AC_UL320_.jpg,https://www.amazon.in/GoSriKi-Womens-Palazzo-Janar-GS_Dark-Brown_X-Large/dp/B0BJ31Z8NX/ref=sr_1_356?qid=1679212155&s=apparel&sr=1-356,3.6,293,₹479,"₹2,599"
MERSODA Women's Full Cup Wire Free Lycra Lace Halter Neck Lingerie Set (MRSD-LS-06029),stores,Women's Fashion,https://m.media-amazon.com/images/I/711l9KuO3GL._AC_UL320_.jpg,https://www.amazon.in/MERSODA-Womens-Lingerie-MRSD-LS-06029-X-Large/dp/B0BT2QBDKB/ref=sr_1_357?qid=1679212155&s=apparel&sr=1-357,,,₹499,₹999
"Shining Diva Fashion Latest Multilayer Western Neckpiece Neck Chain Necklace for Women and Girls, Golden (12245np)",stores,Women's Fashion,https://m.media-amazon.com/images/I/6169-NPyqqL._AC_UL320_.jpg,https://www.amazon.in/Shining-Diva-Fashion-Multilayer-12245np/dp/B08PPPMVRW/ref=sr_1_358?qid=1679212155&s=apparel&sr=1-358,3.5,315,₹178,"₹1,499"
Joker & Witch Vintage Square Black Dial Rosegold Magnetic Watch for Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/71-7v1UGEyL._AC_UL320_.jpg,https://www.amazon.in/Joker-Witch-Vintage-Rosegold-Magnetic/dp/B086GSP5Y2/ref=sr_1_359?qid=1679212155&s=apparel&sr=1-359,3.7,153,₹854,"₹3,799"
Lavie Women's Sara Box Sling Bag | Ladies Purse Handbag,stores,Women's Fashion,https://m.media-amazon.com/images/I/71xx9TTeGsL._AC_UL320_.jpg,https://www.amazon.in/Lavie-Sara-Box-Front-Sling/dp/B08JDG34T1/ref=sr_1_360?qid=1679212155&s=apparel&sr=1-360,4.1,"1,680",₹729,"₹2,290"
GoSriKi Women's Georgette Blend Printed Saree With Blouse Piece (MAHA-BLUE-GS_Blue_Free Size),stores,Women's Fashion,https://m.media-amazon.com/images/I/71qJXk3uRcL._AC_UL320_.jpg,https://www.amazon.in/GoSriKi-Womens-Georgette-Printed-MAHA-BLUE-GS_Blue_Free/dp/B0BJ747J4T/ref=sr_1_361?qid=1679212155&s=apparel&sr=1-361,3.2,182,₹289,"₹2,599"
ZAVERI PEARLS Gold Tone Kundan & Pearls Traditional Earring & Maangtikka Set For Women-ZPFK8541,stores,Women's Fashion,https://m.media-amazon.com/images/I/71KVEoaT3QL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Pearls-Kundan-Jewellery-ZPFK8541/dp/B07PB53X68/ref=sr_1_362?qid=1679212155&s=apparel&sr=1-362,4.1,"2,555",₹415,"₹1,997"
Shining Diva Fashion Women's Silver Plated Platinum Plated Stylish Crystal Stud Earrings - Silver (rrsd9826er),stores,Women's Fashion,https://m.media-amazon.com/images/I/419WruRQEoL._AC_UL320_.jpg,https://www.amazon.in/Shining-Diva-Fashion-Stylish-Earrings/dp/B07NQ3LZ9T/ref=sr_1_363?qid=1679212155&s=apparel&sr=1-363,3.6,405,₹168,"₹1,999"
"DOCTOR EXTRA SOFT Flexible Memory Foam Women's Shoes for Walking Gym Training,Casual, Sports,Slip-On,Lightweight Lace up A...",stores,Women's Fashion,https://m.media-amazon.com/images/I/61OkTushHbL._AC_UL320_.jpg,https://www.amazon.in/DOCTOR-EXTRA-SOFT-Lightweight-D-1003-NAVY-5/dp/B0BWYW7B85/ref=sr_1_364?qid=1679212155&s=apparel&sr=1-364,4.6,85,₹599,₹999
IIK COLLECTION Elegant Round Dial Stainless Steel Bracelet Chain Analogue Watch for Women and Girls,stores,Women's Fashion,https://m.media-amazon.com/images/I/716F4vFHAWL._AC_UL320_.jpg,https://www.amazon.in/IIK-Collection-Stainless-Analoge-IIK-2048W-DND/dp/B07YC71Y12/ref=sr_1_365?qid=1679212155&s=apparel&sr=1-365,3.9,"2,462",₹349,"₹1,499"
Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51DU9J+3BjL._AC_UL320_.jpg,https://www.amazon.in/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_366?qid=1679212155&s=apparel&sr=1-366,4.4,25,₹634,"₹1,999"
Jockey Women's Slim fit Vest,stores,Women's Fashion,https://m.media-amazon.com/images/I/712mDx1kwxL._AC_UL320_.jpg,https://www.amazon.in/Jockey-Womens-Cotton-Tank-1467-0110-BLACK-M/dp/B014CLL42U/ref=sr_1_367?qid=1679212155&s=apparel&sr=1-367,4.3,"9,633",,₹269
Hand In Hand Bracelets Stainless Steel Matching Promise Best Friend Magnetic Couple Bracelets Couples Bracelets For Women ...,stores,Women's Fashion,https://m.media-amazon.com/images/I/41MdtgECRpL._AC_UL320_.jpg,https://www.amazon.in/Bracelets-Stainless-Matching-Promise-Magnetic/dp/B0BT4W6JZ5/ref=sr_1_368?qid=1679212155&s=apparel&sr=1-368,4.6,6,₹198,"₹1,299"
NEW EDITION || UCHCHTARA BANGLA BYAKARAN,stores,Women's Fashion,https://m.media-amazon.com/images/I/61uM436VadL._AC_UL320_.jpg,https://www.amazon.in/UCHCHTARA-BANGLA-BYAKARAN-BAMANDEB-CHAKRABORTY/dp/B0BSNJXQJL/ref=sr_1_369?qid=1679212155&s=apparel&sr=1-369,3.0,1,₹350,₹430
Titan Ladies Neo Economy Analog White Dial Women's Watch 2639SL04/NN2639SL04/NP2639SL04,stores,Women's Fashion,https://m.media-amazon.com/images/I/716AYwyVuYL._AC_UL320_.jpg,https://www.amazon.in/Titan-Ladies-Economy-Watch-2639SL04-2639SL04/dp/B08512DC26/ref=sr_1_370?qid=1679212155&s=apparel&sr=1-370,4.4,430,,"₹1,995"
BROGBUS pu Leather Men Bag Casual Business Messenger Bag for Cross body Bag Male Shoulder Bags PU Leather Sling Messenger ...,stores,Women's Fashion,https://m.media-amazon.com/images/I/61mvvYqxAAL._AC_UL320_.jpg,https://www.amazon.in/BROGBUS-Business-Messenger-Sling-10-05inch/dp/B09QLD9GJY/ref=sr_1_371?qid=1679212155&s=apparel&sr=1-371,4.1,423,₹939,"₹1,299"
Yellow Chimes 5 Pieces Combo Black Thread Knot with Oxidized Single Charms Base Metal Adjustable Evil Eye Anklets for Wome...,stores,Women's Fashion,https://m.media-amazon.com/images/I/514EQgn-RvL._AC_UL320_.jpg,https://www.amazon.in/Yellow-Chimes-Oxidised-Adjustable-Anklets/dp/B089KM3BWL/ref=sr_1_372?qid=1679212155&s=apparel&sr=1-372,3.9,"1,757",₹187,₹999
Jewels Galaxy Jewellery For Women Stackable Rings Set,stores,Women's Fashion,https://m.media-amazon.com/images/I/61SglF6LuLL._AC_UL320_.jpg,https://www.amazon.in/Jewels-Galaxy-Jewellery-Contemporary-JG-PC-RNGH-2725/dp/B0BLSXCBL8/ref=sr_1_373?qid=1679212155&s=apparel&sr=1-373,3.8,22,₹261,"₹1,999"
"ANCHOR Women's Ankle Length Thumb/Toe Cotton Socks, Combo Pack of 3 Pairs",stores,Women's Fashion,https://m.media-amazon.com/images/I/81Q7Jv0MJPL._AC_UL320_.jpg,https://www.amazon.in/ANCHOR-Ankle-Length-Socks-Colour/dp/B084LDYRZY/ref=sr_1_374?qid=1679212155&s=apparel&sr=1-374,3.9,"1,487",₹314,₹399
Shocknshop Analog Women's & Girl's Watch (Multicolour Dial Multi Colored Strap),stores,Women's Fashion,https://m.media-amazon.com/images/I/71Yx3M1+mPL._AC_UL320_.jpg,https://www.amazon.in/Shocknshop-Casual-Analog-Watches-Colored/dp/B0BHTTZLWB/ref=sr_1_375?qid=1679212155&s=apparel&sr=1-375,4.1,30,₹249,"₹1,199"
EXOTIC Latest Cross Body Sling Bag for Girls/Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/71cWqvdrocL._AC_UL320_.jpg,https://www.amazon.in/Exotic-Latest-Cross-Sling-Girls/dp/B09G6KJ9R9/ref=sr_1_376?qid=1679212155&s=apparel&sr=1-376,4.3,"2,594",₹469,"₹1,999"
Yellow Chimes Nose Pin for Women and Girls | Traditional Silver Oxidised Nose Pin Without Piercing | German Silver Nose Pi...,stores,Women's Fashion,https://m.media-amazon.com/images/I/61kcR5IaYHL._AC_UL320_.jpg,https://www.amazon.in/Yellow-Chimes-Beautiful-Oxidized-Finishing/dp/B0837NCX9N/ref=sr_1_377?qid=1679212155&s=apparel&sr=1-377,4.0,"1,064",₹199,"₹1,125"
FLITE Women Flip-Flops,stores,Women's Fashion,https://m.media-amazon.com/images/I/61f+onxHaVL._AC_UL320_.jpg,https://www.amazon.in/FLITE-Womens-Flip-Flops-5-India-FL0291L/dp/B07DRVTDRN/ref=sr_1_378?qid=1679212155&s=apparel&sr=1-378,4.2,"15,467",₹289,₹299
KeepCart Women Tummy Control Shapewear High Waist Trainer Thigh Slimmer,stores,Women's Fashion,https://m.media-amazon.com/images/I/613QQQK6MHL._AC_UL320_.jpg,https://www.amazon.in/KeepCart-Shapewear-Underwear-Rolling-Slimming/dp/B08ZHJ3T77/ref=sr_1_379?qid=1679212155&s=apparel&sr=1-379,4.1,"2,484",₹397,₹699
SWADESI STUFF Analog White Dial Diamond Studded Butterfly Watch for Girls & Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/81SODJ7tZJL._AC_UL320_.jpg,https://www.amazon.in/Swadesi-Exclusive-Premium-Quality-Butterfly/dp/B079H187QW/ref=sr_1_380?qid=1679212155&s=apparel&sr=1-380,3.6,"2,310",₹189,₹599
"Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Bag for Men Women (22.5cm x 9.5cm x 22.5 cm, Dark Grey)",stores,Women's Fashion,https://m.media-amazon.com/images/I/91jALD1CCfL._AC_UL320_.jpg,https://www.amazon.in/Storite-Stylish-Sling-Bag-Grey/dp/B098L372Z7/ref=sr_1_381?qid=1679212155&s=apparel&sr=1-381,4.0,"1,082",₹649,"₹2,299"
vastranand Womens Floral Zari Woven Design Silk Blend Kanjeevaram Banarasi Saree With Blouse Piece,stores,Women's Fashion,https://m.media-amazon.com/images/I/615AYmoYktL._AC_UL320_.jpg,https://www.amazon.in/vastranand-Womens-Design-Kanjeevaram-Blouse/dp/B0BRY64F6W/ref=sr_1_382?qid=1679212155&s=apparel&sr=1-382,,,"₹3,299","₹8,999"
ZAVERI PEARLS Gold Tone Traditional Temple Choker Necklace Set For Women-ZPFK8983,stores,Women's Fashion,https://m.media-amazon.com/images/I/71yqFrgW3QL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Pearls-Traditional-Necklace-Women-ZPFK8983/dp/B07ZYZGH8G/ref=sr_1_383?qid=1679212155&s=apparel&sr=1-383,4.0,"2,071",₹442,"₹2,320"
ZAVERI PEARLS Pink & Green Beads Cluster Drops Kundan Choker Necklace Earring & Ring Set For Women-ZPFK13800,stores,Women's Fashion,https://m.media-amazon.com/images/I/71K4r1Yd27L._AC_UL320_.jpg,https://www.amazon.in/ZAVERI-PEARLS-Cluster-Necklace-Women-ZPFK13800/dp/B0B2LX5NJT/ref=sr_1_384?qid=1679212155&s=apparel&sr=1-384,4.1,296,₹539,"₹2,995"
Cloth Clock Women's Heavy Cotton Embroidery Work Unstitched Salwar Suit Dress Material With Chanderi Work Dupatta (Free Si...,stores,Women's Fashion,https://m.media-amazon.com/images/I/71ReDHDFZ5L._AC_UL320_.jpg,https://www.amazon.in/Cloth-Clock-Cotton-Embroidery-Material/dp/B0BR5T2MJ9/ref=sr_1_1585?qid=1679212163&s=apparel&sr=1-1585,3.9,23,₹899,"₹1,999"
Baggit Women's Sling Bag - Small,stores,Women's Fashion,https://m.media-amazon.com/images/I/51R9rZpAQuL._AC_UL320_.jpg,https://www.amazon.in/Baggit-Autumn-Winter-Leather-Womens-Handbag/dp/B08SCCM3Z6/ref=sr_1_1586?qid=1679212163&s=apparel&sr=1-1586,4.2,305,₹719,"₹1,190"
Titan Karishma Revive Analog Champagne Dial Women's Watch-NL2594YL01/NN2594YL01,stores,Women's Fashion,https://m.media-amazon.com/images/I/61m8Y-t6OFS._AC_UL320_.jpg,https://www.amazon.in/Titan-Karishma-Revive-Champagne-Watch-2594YL01/dp/B079MRQ1VS/ref=sr_1_1587?qid=1679212163&s=apparel&sr=1-1587,4.3,222,,"₹1,845"
Mohna Sterling Silver Black Cord with Evil Eye Anklet for Women & Girls (Black),stores,Women's Fashion,https://m.media-amazon.com/images/I/71mqDaVFGUL._AC_UL320_.jpg,https://www.amazon.in/Mohna-Sterling-Silver-Black-Anklet/dp/B08RYXK6TR/ref=sr_1_1588?qid=1679212163&s=apparel&sr=1-1588,4.3,463,₹280,₹999
TOWINO® Shoes Protection Guards for Sneakers Air Force 1 Pairs Shoe anti-wrinkle shoes Protection inside the shoes for sup...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51I0SD14d+L._AC_UL320_.jpg,https://www.amazon.in/TOWINO%C2%AE-Protection-Sneakers-anti-wrinkle-protection/dp/B0BQDNFKYC/ref=sr_1_1589?qid=1679212163&s=apparel&sr=1-1589,4.3,93,₹249,₹999
Accessher Contemporary Style Gold Plated American Diamond Embellished Delicate Light Weighted Ear Cuffs for Women and Girl...,stores,Women's Fashion,https://m.media-amazon.com/images/I/519LC6anNJL._AC_UL320_.jpg,https://www.amazon.in/Accessher-American-Diamond-Clip-Cuffs/dp/B07Q3L94P2/ref=sr_1_1590?qid=1679212163&s=apparel&sr=1-1590,4.2,575,₹399,"₹3,672"
KAYU™ Womens Fleece Warm Neck Printed Kurtis for Winters [Pack of 2],stores,Women's Fashion,https://m.media-amazon.com/images/I/41RbJsCL-AL._AC_UL320_.jpg,https://www.amazon.in/KAYUTM-Womens-Fleece-Printed-Winters/dp/B0BC4DCSXL/ref=sr_1_1591?qid=1679212163&s=apparel&sr=1-1591,,,"₹1,549","₹1,599"
"Storite Stylish Small Nylon Sling Cross Body Travel Office Bag for Men Women (21 x 6.5 x 23 cm, Navy Blue)",stores,Women's Fashion,https://m.media-amazon.com/images/I/91roMnjTF4L._AC_UL320_.jpg,https://www.amazon.in/Storite-Stylish-Cross-Body-Travel/dp/B097K5VBTZ/ref=sr_1_1592?qid=1679212163&s=apparel&sr=1-1592,3.8,362,₹499,"₹1,699"
Zoop Cars Analog Black Dial Unisex's Watch-NNC4048PP13/NPC4048PP13,stores,Women's Fashion,https://m.media-amazon.com/images/I/71X5UtLniSL._AC_UL320_.jpg,https://www.amazon.in/Zoop-Analog-Black-Unisexs-Watch-NKC4048PP13/dp/B07BRTLK11/ref=sr_1_1593?qid=1679212163&s=apparel&sr=1-1593,4.5,209,,₹995
Zaveri Pearls Set of 2 Gold Tone Contemporary Cubic Zirconia Brass Stud Earrings For Women-ZPFK11152,stores,Women's Fashion,https://m.media-amazon.com/images/I/61ONJo489TL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Contemporary-Zirconia-Earrings-Women-ZPFK11152/dp/B09F6CG2BD/ref=sr_1_1594?qid=1679212163&s=apparel&sr=1-1594,4.3,93,₹259,"₹1,995"
LEOTUDE Oversized Cotton Blend Printed Women's T-Shirts Combo (Pack of 3),stores,Women's Fashion,https://m.media-amazon.com/images/I/71eUyax5McL._AC_UL320_.jpg,https://www.amazon.in/LEOTUDE-Womens-Oversized-T-Shirt-PO3_GRL_FS49_Mix_P_Multicolour2_XL/dp/B0BRN459C4/ref=sr_1_1595?qid=1679212163&s=apparel&sr=1-1595,3.5,122,₹794,"₹1,599"
Elibolz Womens & Girls First Choice Wedge Heel Sandals (Grey),stores,Women's Fashion,https://m.media-amazon.com/images/I/61Qr452lb9L._AC_UL320_.jpg,https://www.amazon.in/Elibolz-Womens-First-Choice-Sandals/dp/B09YKCK23R/ref=sr_1_1596?qid=1679212163&s=apparel&sr=1-1596,3.7,197,₹474,₹999
"FUR JADEN Women's Leather Stylish Long Ladies Wallet with Zip Pocket, Multiple Card Holders and Phone Pocket (Black)",stores,Women's Fashion,https://m.media-amazon.com/images/I/91FSBrBI3KL._AC_UL320_.jpg,https://www.amazon.in/FUR-JADEN-Artificial-Leather-Designer/dp/B07JXY352Q/ref=sr_1_1597?qid=1679212163&s=apparel&sr=1-1597,4.3,839,₹649,"₹2,000"
Sonata Analog Purple Dial Women's Watch NM8989PP01/NN8989PP01,stores,Women's Fashion,https://m.media-amazon.com/images/I/61XB7J5obxL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Analog-Purple-Womens-NJ8989PP01C/dp/B00GSJ1L7I/ref=sr_1_1598?qid=1679212163&s=apparel&sr=1-1598,4.1,"1,418",,₹649
YouBella Jewellery Crystal Gold Plated Dangler Earrings for Girls and Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/81oMrD3+N+L._AC_UL320_.jpg,https://www.amazon.in/YouBella-Jewellery-Earrings-stylish-Crystal/dp/B07YSV9ZWT/ref=sr_1_1599?qid=1679212163&s=apparel&sr=1-1599,4.1,"1,132",₹281,"₹1,599"
"Keyocean Nightgowns for Women, Soft Cotton Short Sleeve Long Women Nightgowns, Lightweight Women Sleepwear Nightdress",stores,Women's Fashion,https://m.media-amazon.com/images/I/81VJ6gva1jL._AC_UL320_.jpg,https://www.amazon.in/Keyocean-Womens-Cotton-Printed-Nighty/dp/B0B7SB9RJK/ref=sr_1_1600?qid=1679212163&s=apparel&sr=1-1600,4.4,"2,888",₹663,"₹1,998"
Envias Women's Handbag (Peach),stores,Women's Fashion,https://m.media-amazon.com/images/I/41AmSyuhHnL._AC_UL320_.jpg,https://www.amazon.in/Envias-Womens-Handbag-Peach/dp/B08H19JNLL/ref=sr_1_1601?qid=1679212163&s=apparel&sr=1-1601,3.6,"2,595",₹367,"₹1,599"
IndiWeaves� Womens Fleece Warm Neck Printed Kurtis for Winters [Pack of 2],stores,Women's Fashion,https://m.media-amazon.com/images/I/41EWD-ojI6L._AC_UL320_.jpg,https://www.amazon.in/IndiWeaves%C2%AE-Womens-Fleece-Printed-Winters/dp/B0BC4DCSNP/ref=sr_1_1602?qid=1679212163&s=apparel&sr=1-1602,,,"₹1,549","₹1,599"
Titan Analog Dial Women's Watch,stores,Women's Fashion,https://m.media-amazon.com/images/I/61YgcWVCJWL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Silver-Watch-NP2656YM01-NP2656YM01/dp/B099ZJNHQ4/ref=sr_1_1603?qid=1679212163&s=apparel&sr=1-1603,4.2,256,"₹1,699","₹2,720"
Jewels Galaxy Tantalizing Gold Plated Necklace for Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/71UspiEzfZL._AC_UL320_.jpg,https://www.amazon.in/Best-Valentine-Gifts-Jewellery-CT-NC-44187/dp/B08J41768T/ref=sr_1_1604?qid=1679212163&s=apparel&sr=1-1604,4.1,"2,215",₹225,"₹1,999"
PURVAJA Women’s High-Low Knee Length Dress(Ruby-062-to-069),stores,Women's Fashion,https://m.media-amazon.com/images/I/51G9HRFhtrL._AC_UL320_.jpg,https://www.amazon.in/PURVAJA-Womens-High-Low-Length-Ruby-063-BL_Black_Small/dp/B09MTS3HMF/ref=sr_1_1605?qid=1679212163&s=apparel&sr=1-1605,4.1,376,₹370,"₹1,999"
Denill Women's Comfortable Sneaker Casual Shoes,stores,Women's Fashion,https://m.media-amazon.com/images/I/51AoPBpLMiS._AC_UL320_.jpg,https://www.amazon.in/Denill-Collection-Comfortable-Fashionable-White-Pink/dp/B07V4XSX3S/ref=sr_1_1606?qid=1679212163&s=apparel&sr=1-1606,3.7,"3,006",₹349,"₹1,499"
Baggit Women's Handbag,stores,Women's Fashion,https://m.media-amazon.com/images/I/511+CszwMKL._AC_UL320_.jpg,https://www.amazon.in/Baggit-Womens-Inspect-Diego-Plumppie/dp/B09FL5W6NB/ref=sr_1_1607?qid=1679212163&s=apparel&sr=1-1607,4.2,48,₹479,"₹1,290"
PAPIO Analog Girl's Watch (Multicolour Dial Multi Colored Strap),stores,Women's Fashion,https://m.media-amazon.com/images/I/71QTPBIK3XL._AC_UL320_.jpg,https://www.amazon.in/PAPIO-Analog-Womens-Maroon-Leather/dp/B0B5LJCVK8/ref=sr_1_1608?qid=1679212163&s=apparel&sr=1-1608,4.2,154,₹199,₹999
Satrani Women's Knit Cotton Blend Saree (2585S239NA_White & Grey),stores,Women's Fashion,https://m.media-amazon.com/images/I/71filGuQKVL._AC_UL320_.jpg,https://www.amazon.in/Satrani-Womens-Cotton-Blend-2585S239NA_White/dp/B0BJJSPH16/ref=sr_1_1609?qid=1679212163&s=apparel&sr=1-1609,3.9,9,₹379,"₹1,593"
GURJARI JEWELLERS Oxidised Silver-Toned Beautiful Design Colur full Nosepin for Women and Girls(set of 3) (Style 1),stores,Women's Fashion,https://m.media-amazon.com/images/I/61Q8p5gz04L._AC_UL320_.jpg,https://www.amazon.in/GURJARI-JEWELLERS-Oxidised-Silver-Toned-Beautiful/dp/B09DYXFNFR/ref=sr_1_1610?qid=1679212163&s=apparel&sr=1-1610,3.4,62,₹99,₹499
BLINKIN Stretchable Yoga Pants for Women & Gym Pants for Women Workout with Mesh Insert & Side Pockets (1869),stores,Women's Fashion,https://m.media-amazon.com/images/I/51Tlpf7Z8+L._AC_UL320_.jpg,https://www.amazon.in/BLINKIN-Womens-Skinny-1869-D-GREEN-30_Hunter-Black_30/dp/B08TQPXCR9/ref=sr_1_1611?qid=1679212163&s=apparel&sr=1-1611,4.0,"2,608",₹378,"₹1,680"
Lavie Women's Framed Foldover Clutch | Detachable Chain Sling Strap | Ladies Purse Wallet,stores,Women's Fashion,https://m.media-amazon.com/images/I/814sOob-vtL._AC_UL320_.jpg,https://www.amazon.in/Lavie-Ava-Womens-Clutch-Gold/dp/B07TBH4DFT/ref=sr_1_1612?qid=1679212163&s=apparel&sr=1-1612,3.7,261,₹599,"₹1,999"
Amazon Brand - Anarva Women's Kanchipuram Silk Blend Saree With blouse piece,stores,Women's Fashion,https://m.media-amazon.com/images/I/91njmlSKiCL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Kanjivaram-Unstitched-Peacock/dp/B08PNMVLSP/ref=sr_1_1613?qid=1679212163&s=apparel&sr=1-1613,3.9,"4,689","₹1,124","₹5,299"
Zoop Analog Children Watch (Multi-Colour Dial Pink Colored Strap),stores,Women's Fashion,https://m.media-amazon.com/images/I/81BJHAp5ShL._AC_UL320_.jpg,https://www.amazon.in/Zoop-NKC3029PP11-Analogue-Watch-NKC3029PP11/dp/B00UT3SA9Q/ref=sr_1_1614?qid=1679212163&s=apparel&sr=1-1614,4.3,286,,₹940
KAYU™ Womens Fleece Warm Neck Printed Kurtis for Winters [Pack of 3],stores,Women's Fashion,https://m.media-amazon.com/images/I/51OKY+bZUSL._AC_UL320_.jpg,https://www.amazon.in/KAYUTM-Womens-Fleece-Printed-Winters/dp/B0BC49NJ6N/ref=sr_1_1615?qid=1679212163&s=apparel&sr=1-1615,,,"₹2,049","₹2,099"
Brado Jewellery Micro Gold Plated Beautiful American Diamond Heart Shape Necklace Golden Chain Pendant for Women and Girls,stores,Women's Fashion,https://m.media-amazon.com/images/I/51ePyXeiGeS._AC_UL320_.jpg,https://www.amazon.in/Brado-Jewellery-Beautiful-American-Heart/dp/B093YST7ZF/ref=sr_1_1616?qid=1679212163&s=apparel&sr=1-1616,3.8,433,₹123,₹499
"Van Heusen Proactive Women Sports Bra - Cotton Elastane - Anti Bacterial, Wireless, Non Padded, Full Coverage",stores,Women's Fashion,https://m.media-amazon.com/images/I/71GDbXASayL._AC_UL320_.jpg,https://www.amazon.in/Van-Heusen-Absolute-Comfort-44006_space/dp/B08LJ47RSJ/ref=sr_1_1617?qid=1679212163&s=apparel&sr=1-1617,4.2,"2,621",₹559,₹629
Lavie Women's Faroe Satchel Bag | Ladies Purse Hobo Handbag,stores,Women's Fashion,https://m.media-amazon.com/images/I/713+kR7tG2S._AC_UL320_.jpg,https://www.amazon.in/Lavie-Faroe-Womens-Satchel-Black/dp/B07SMBF83L/ref=sr_1_1618?qid=1679212163&s=apparel&sr=1-1618,4.2,"2,938","₹1,576.18","₹5,599"
LEOTUDE Oversize Cottonblend Half Sleeve T-Shirts for Women (Color: Red),stores,Women's Fashion,https://m.media-amazon.com/images/I/612Q7HEQw7L._AC_UL320_.jpg,https://www.amazon.in/LEOTUDE-Womens-Oversized-T-Shirts-GRL_FS49_Made_RED_P_1Red/dp/B0BP7SBVPR/ref=sr_1_1619?qid=1679212163&s=apparel&sr=1-1619,3.4,28,₹304,"₹1,099"
Joker & Witch Hope Cloud Grey Strap Analogue Watch for Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/71PLJmBy9kL._AC_UL320_.jpg,https://www.amazon.in/Joker-Witch-Cloud-Strap-Analogue/dp/B07Q3QL39G/ref=sr_1_1620?qid=1679212163&s=apparel&sr=1-1620,4.0,21,₹799,"₹3,199"
ZAVERI PEARLS Real Diamond Look Rhodium Plated Bracelet For Women - ZPFK5563,stores,Women's Fashion,https://m.media-amazon.com/images/I/61wSjvNAyhL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Pearls-Bracelet-Silver-ZPFK5563/dp/B01MTT2YWP/ref=sr_1_1621?qid=1679212163&s=apparel&sr=1-1621,3.9,58,₹330,"₹1,650"
ROVARS Two Piece Swimming Costume for Women with Pads,stores,Women's Fashion,https://m.media-amazon.com/images/I/71DSyuSHWTL._AC_UL320_.jpg,https://www.amazon.in/ROVARS-Piece-Swimming-Costume-Women/dp/B09MQYVW1R/ref=sr_1_1622?qid=1679212163&s=apparel&sr=1-1622,3.6,85,₹854,"₹1,599"
